merchant_id_1,merchant_id_2,mcc_1,mcc_2,district_id_1,district_id_2,performance_label_1,performance_label_2,revenue_quartile_1,revenue_quartile_2,period_revenue_1,period_revenue_2,transaction_quartile_1,transaction_quartile_2,period_transaction_count_1,period_transaction_count_2,customer_count_quartile_1,customer_count_quartile_2,period_distinct_customers_1,period_distinct_customers_2,revenue_change_1,revenue_change_2,transaction_change_1,transaction_change_2,customer_change_1,customer_change_2,difference_in_period_revenue,difference_in_period_transaction,difference_in_period_customers,revenue_slope_1,transaction_slope_1,customer_slope_1,revenue_slope_2,transaction_slope_2,customer_slope_2,customer_slope_test,transaction_slope_test,revenue_slope_test,sum_indicator
337,1522,5691,5691,160,42,well-performing,poorly-performing,Q3,Q3,9725.49,8834.8,Q3,Q3,159,156,Q4,Q4,115,121,-0.000333145,-0.06493186,0.088050314,-0.185897436,0.12173913,-0.272727273,0.047989013,0.00952381,0.025423729,37.60566434,0.867132867,0.748251748,2.261188811,-0.758741259,-0.846153846,1,1,1,3
337,1612,5691,5691,160,50,well-performing,poorly-performing,Q3,Q3,9725.49,18255.14,Q3,Q3,159,230,Q4,Q4,115,175,-0.000333145,-0.311492544,0.088050314,-0.213043478,0.12173913,-0.182857143,0.304841242,0.18251928,0.206896552,37.60566434,0.867132867,0.748251748,-94.24167832,-1.01048951,-0.783216783,1,1,1,3
337,1619,5691,5691,160,12,well-performing,poorly-performing,Q3,Q3,9725.49,11611.95,Q3,Q3,159,158,Q4,Q4,115,127,-0.000333145,-0.034113995,0.088050314,-0.132911392,0.12173913,-0.141732283,0.088410793,0.003154574,0.049586777,37.60566434,0.867132867,0.748251748,54.86681818,-0.01048951,-0.003496503,1,1,0,2
337,1689,5691,5691,160,31,well-performing,poorly-performing,Q3,Q3,9725.49,13588.96,Q3,Q3,159,206,Q4,Q4,115,134,-0.000333145,-0.081051824,0.088050314,-0.024271845,0.12173913,-0.037313433,0.165711394,0.128767123,0.076305221,37.60566434,0.867132867,0.748251748,6.047447552,-0.136363636,-0.013986014,1,1,1,3
337,1696,5691,5691,160,4,well-performing,poorly-performing,Q3,Q3,9725.49,17362.28,Q3,Q3,159,207,Q4,Q4,115,167,-0.000333145,-0.124733618,0.088050314,-0.077294686,0.12173913,-0.077844311,0.281927601,0.131147541,0.184397163,37.60566434,0.867132867,0.748251748,81.67734266,0.13986014,0.346153846,1,1,0,2
337,1715,5691,5691,160,4,well-performing,poorly-performing,Q3,Q3,9725.49,9655.8,Q3,Q3,159,158,Q4,Q4,115,141,-0.000333145,-0.329926055,0.088050314,-0.240506329,0.12173913,-0.219858156,0.003595736,0.003154574,0.1015625,37.60566434,0.867132867,0.748251748,-41.55475524,-0.587412587,-0.479020979,1,1,1,3
337,1758,5691,5691,160,121,well-performing,poorly-performing,Q3,Q3,9725.49,14001.7,Q3,Q3,159,238,Q4,Q4,115,170,-0.000333145,-0.187082997,0.088050314,-0.163865546,0.12173913,-0.082352941,0.180224038,0.198992443,0.192982456,37.60566434,0.867132867,0.748251748,-30.35461538,-0.541958042,-0.423076923,1,1,1,3
337,1805,5691,5691,160,115,well-performing,poorly-performing,Q3,Q3,9725.49,18270.24,Q3,Q3,159,209,Q4,Q4,115,180,-0.000333145,-0.183111442,0.088050314,-0.110047847,0.12173913,-0.183333333,0.305216188,0.135869565,0.220338983,37.60566434,0.867132867,0.748251748,-54.62052448,-0.583916084,-0.573426573,1,1,1,3
337,1810,5691,5691,160,115,well-performing,poorly-performing,Q3,Q3,9725.49,18740.39,Q3,Q3,159,236,Q4,Q4,115,199,-0.000333145,-0.145786721,0.088050314,-0.18220339,0.12173913,-0.195979899,0.316691421,0.194936709,0.267515924,37.60566434,0.867132867,0.748251748,-21.51657343,-0.968531469,-0.93006993,1,1,1,3
337,1811,5691,5691,160,59,well-performing,poorly-performing,Q3,Q3,9725.49,13948.61,Q3,Q3,159,178,Q4,Q4,115,140,-0.000333145,-0.420336507,0.088050314,-0.393258427,0.12173913,-0.314285714,0.178385662,0.056379822,0.098039216,37.60566434,0.867132867,0.748251748,-83.92381119,-1.545454545,-1.325174825,1,1,1,3
337,1880,5691,5691,160,17,well-performing,poorly-performing,Q3,Q3,9725.49,17045.62,Q3,Q3,159,213,Q4,Q4,115,167,-0.000333145,-0.462900147,0.088050314,-0.422535211,0.12173913,-0.377245509,0.273433937,0.14516129,0.184397163,37.60566434,0.867132867,0.748251748,-137.7863636,-1.783216783,-1.562937063,1,1,1,3
337,1885,5691,5691,160,70,well-performing,poorly-performing,Q3,Q3,9725.49,16471.3,Q3,Q3,159,187,Q4,Q4,115,155,-0.000333145,-0.148018068,0.088050314,-0.053475936,0.12173913,-0.04516129,0.257505213,0.080924855,0.148148148,37.60566434,0.867132867,0.748251748,-70.8263986,-0.713286713,-0.632867133,1,1,1,3
337,1899,5691,5691,160,70,well-performing,poorly-performing,Q3,Q3,9725.49,9564.16,Q3,Q3,159,159,Q4,Q4,115,137,-0.000333145,-0.344710879,0.088050314,-0.289308176,0.12173913,-0.240875912,0.008363552,0,0.087301587,37.60566434,0.867132867,0.748251748,-29.32143357,-0.811188811,-0.695804196,1,1,1,3
341,437,5691,5691,82,50,well-performing,poorly-performing,Q2,Q2,4781.42,5902.4,Q1,Q1,80,92,Q3,Q3,72,79,-0.000374366,-0.306754879,0.2625,-0.163043478,0,-0.151898734,0.104923145,0.069767442,0.046357616,-12.03374126,0.234265734,0.174825175,-38.76486014,-0.234265734,-0.174825175,1,1,1,3
341,438,5691,5691,82,88,well-performing,poorly-performing,Q2,Q2,4781.42,4589.19,Q1,Q1,80,88,Q3,Q3,72,69,-0.000374366,-0.102636849,0.2625,-0.204545455,0,-0.15942029,0.020514139,0.047619048,0.021276596,-12.03374126,0.234265734,0.174825175,3.12013986,-0.153846154,-0.062937063,1,1,0,2
341,477,5691,5691,82,4,well-performing,poorly-performing,Q2,Q2,4781.42,5786.51,Q1,Q1,80,88,Q3,Q3,72,60,-0.000374366,-0.06225687,0.2625,-0.147727273,0,-0.05,0.095107557,0.047619048,0.090909091,-12.03374126,0.234265734,0.174825175,10.38493007,-0.066433566,0.017482517,1,1,0,2
341,562,5691,5691,82,123,well-performing,poorly-performing,Q2,Q2,4781.42,3917.27,Q1,Q1,80,85,Q3,Q3,72,66,-0.000374366,-0.245040551,0.2625,-0.223529412,0,-0.227272727,0.099342545,0.03030303,0.043478261,-12.03374126,0.234265734,0.174825175,-11.15402098,-0.297202797,-0.223776224,1,1,0,2
341,612,5691,5691,82,33,well-performing,poorly-performing,Q2,Q2,4781.42,4721.57,Q1,Q1,80,69,Q3,Q3,72,61,-0.000374366,-0.110086264,0.2625,-0.072463768,0,-0.049180328,0.006298018,0.073825503,0.082706767,-12.03374126,0.234265734,0.174825175,11.35916084,-0.01048951,-0.101398601,1,1,0,2
341,719,5691,5691,82,84,well-performing,poorly-performing,Q2,Q2,4781.42,6582.86,Q1,Q1,80,88,Q3,Q3,72,69,-0.000374366,-0.229060013,0.2625,-0.125,0,-0.072463768,0.158517742,0.047619048,0.021276596,-12.03374126,0.234265734,0.174825175,-10.73346154,-0.129370629,-0.129370629,1,1,0,2
341,1199,5691,5691,82,50,well-performing,poorly-performing,Q2,Q2,4781.42,5293.85,Q1,Q1,80,83,Q3,Q3,72,73,-0.000374366,-0.370994645,0.2625,-0.21686747,0,-0.246575342,0.050860175,0.018404908,0.006896552,-12.03374126,0.234265734,0.174825175,-17.70024476,-0.377622378,-0.332167832,1,1,1,3
341,1213,5691,5691,82,61,well-performing,poorly-performing,Q2,Q2,4781.42,7602.88,Q1,Q1,80,96,Q3,Q3,72,75,-0.000374366,-0.085329507,0.2625,-0.125,0,-0.08,0.227825553,0.090909091,0.020408163,-12.03374126,0.234265734,0.174825175,-9.956678322,-0.321678322,-0.101398601,1,1,0,2
341,1673,5691,5691,82,79,well-performing,poorly-performing,Q2,Q2,4781.42,4725.99,Q1,Q1,80,93,Q3,Q3,72,75,-0.000374366,-0.117365885,0.2625,-0.032258065,0,-0.106666667,0.005830189,0.075144509,0.020408163,-12.03374126,0.234265734,0.174825175,5.023461538,0.234265734,0.223776224,0,0,0,0
341,1682,5691,5691,82,84,well-performing,poorly-performing,Q2,Q2,4781.42,5395.99,Q1,Q1,80,94,Q3,Q3,72,75,-0.000374366,-0.100815606,0.2625,-0.138297872,0,-0.186666667,0.060385697,0.08045977,0.020408163,-12.03374126,0.234265734,0.174825175,-6.745034965,-0.36013986,-0.43006993,1,1,0,2
341,1683,5691,5691,82,84,well-performing,poorly-performing,Q2,Q2,4781.42,5676.25,Q1,Q1,80,83,Q3,Q3,72,68,-0.000374366,-0.037216472,0.2625,-0.060240964,0,-0.102941176,0.085566861,0.018404908,0.028571429,-12.03374126,0.234265734,0.174825175,15.71520979,0.115384615,0.031468531,1,1,0,2
341,1714,5691,5691,82,121,well-performing,poorly-performing,Q2,Q2,4781.42,4749.61,Q1,Q1,80,90,Q3,Q3,72,82,-0.000374366,-0.153869476,0.2625,-0.222222222,0,-0.207317073,0.00333752,0.058823529,0.064935065,-12.03374126,0.234265734,0.174825175,11.91013986,-0.160839161,-0.178321678,1,1,0,2
341,1807,5691,5691,82,34,well-performing,poorly-performing,Q2,Q2,4781.42,6635.4,Q1,Q1,80,89,Q3,Q3,72,80,-0.000374366,-0.140240227,0.2625,-0.123595506,0,-0.125,0.162390228,0.053254438,0.052631579,-12.03374126,0.234265734,0.174825175,-36.51590909,-0.667832168,-0.653846154,1,1,1,3
341,1827,5691,5691,82,65,well-performing,poorly-performing,Q2,Q2,4781.42,5306.5,Q1,Q1,80,90,Q3,Q3,72,69,-0.000374366,-0.368885329,0.2625,-0.311111111,0,-0.217391304,0.052050373,0.058823529,0.021276596,-12.03374126,0.234265734,0.174825175,-42.44451049,-0.762237762,-0.674825175,1,1,1,3
341,1946,5691,5691,82,79,well-performing,poorly-performing,Q2,Q2,4781.42,4304.63,Q1,Q1,80,80,Q3,Q3,72,68,-0.000374366,-0.046134046,0.2625,-0.1625,0,-0.264705882,0.052474948,0,0.028571429,-12.03374126,0.234265734,0.174825175,-0.12472028,-0.22027972,-0.297202797,1,1,0,2
342,498,5411,5411,77,160,well-performing,poorly-performing,Q1,Q1,2730.82,3640.29,Q1,Q1,88,87,Q1,Q1,17,27,0.263690027,-0.439019968,0.272727273,-0.183908046,0.294117647,-0.148148148,0.142749066,0.005714286,0.227272727,24.35835664,1,0.58041958,-15.55195804,-0.13986014,-0.055944056,1,1,1,3
342,523,5411,5411,77,65,well-performing,poorly-performing,Q1,Q1,2730.82,1698.38,Q1,Q1,88,64,Q1,Q1,17,16,0.263690027,-0.139845029,0.272727273,-0.046875,0.294117647,-0.125,0.233098528,0.157894737,0.03030303,24.35835664,1,0.58041958,-11.43884615,-0.374125874,-0.195804196,1,1,1,3
342,537,5411,5411,77,77,well-performing,poorly-performing,Q1,Q1,2730.82,3226.29,Q1,Q1,88,84,Q1,Q1,17,11,0.263690027,-0.286133609,0.272727273,-0.226190476,0.294117647,0,0.083172881,0.023255814,0.214285714,24.35835664,1,0.58041958,-15.0277972,-0.367132867,0.045454545,1,1,1,3
342,594,5411,5411,77,63,well-performing,poorly-performing,Q1,Q1,2730.82,3735.51,Q1,Q1,88,89,Q1,Q1,17,19,0.263690027,-0.025107683,0.272727273,0.02247191,0.294117647,0.052631579,0.155372522,0.005649718,0.055555556,24.35835664,1,0.58041958,1.033881119,-0.090909091,0.073426573,1,1,1,3
342,629,5411,5411,77,121,well-performing,poorly-performing,Q1,Q1,2730.82,1792.11,Q1,Q1,88,70,Q1,Q1,17,19,0.263690027,-0.111315712,0.272727273,0.1,0.294117647,-0.105263158,0.207544667,0.113924051,0.055555556,24.35835664,1,0.58041958,-6.087867133,0.052447552,0.083916084,1,1,1,3
342,633,5411,5411,77,115,well-performing,poorly-performing,Q1,Q1,2730.82,1699.16,Q1,Q1,88,69,Q1,Q1,17,18,0.263690027,-0.113314814,0.272727273,-0.057971014,0.294117647,-0.166666667,0.232881413,0.121019108,0.028571429,24.35835664,1,0.58041958,-6.754615385,0.167832168,-0.038461538,1,1,1,3
342,650,5411,5411,77,121,well-performing,poorly-performing,Q1,Q1,2730.82,1923.71,Q1,Q1,88,80,Q1,Q1,17,24,0.263690027,0.024561914,0.272727273,-0.1875,0.294117647,-0.208333333,0.173403115,0.047619048,0.170731707,24.35835664,1,0.58041958,6.958636364,-0.234265734,-0.181818182,1,1,1,3
342,660,5411,5411,77,123,well-performing,poorly-performing,Q1,Q1,2730.82,1530.31,Q1,Q1,88,70,Q1,Q1,17,26,0.263690027,-0.324496344,0.272727273,-0.014285714,0.294117647,-0.192307692,0.281735127,0.113924051,0.209302326,24.35835664,1,0.58041958,-7.043846154,0.108391608,0.153846154,1,1,1,3
342,671,5411,5411,77,82,well-performing,poorly-performing,Q1,Q1,2730.82,1907.92,Q1,Q1,88,92,Q1,Q1,17,22,0.263690027,-0.283701623,0.272727273,-0.152173913,0.294117647,0.045454545,0.17739731,0.022222222,0.128205128,24.35835664,1,0.58041958,-13.3734965,-0.237762238,0.041958042,1,1,1,3
342,672,5411,5411,77,160,well-performing,poorly-performing,Q1,Q1,2730.82,1889.26,Q1,Q1,88,88,Q1,Q1,17,21,0.263690027,-0.000492256,0.272727273,-0.022727273,0.294117647,0,0.18215269,0,0.105263158,24.35835664,1,0.58041958,-3.944440559,-0.384615385,0.027972028,1,1,1,3
342,705,5411,5411,77,61,well-performing,poorly-performing,Q1,Q1,2730.82,2398.52,Q1,Q1,88,90,Q1,Q1,17,22,0.263690027,-0.235128329,0.272727273,-0.222222222,0.294117647,-0.227272727,0.064784163,0.011235955,0.128205128,24.35835664,1,0.58041958,-4.975594406,-0.328671329,-0.300699301,1,1,1,3
342,714,5411,5411,77,50,well-performing,poorly-performing,Q1,Q1,2730.82,911.8,Q1,Q1,88,78,Q1,Q1,17,18,0.263690027,-0.229820136,0.272727273,0.012820513,0.294117647,-0.166666667,0.499371332,0.060240964,0.028571429,24.35835664,1,0.58041958,-2.743181818,-0.052447552,-0.104895105,1,1,1,3
342,835,5411,5411,77,100,well-performing,poorly-performing,Q1,Q1,2730.82,2360.92,Q1,Q1,88,61,Q1,Q1,17,23,0.263690027,-0.506107788,0.272727273,0,0.294117647,-0.086956522,0.072647072,0.181208054,0.15,24.35835664,1,0.58041958,-8.539370629,0.146853147,0.055944056,1,1,1,3
342,836,5411,5411,77,4,well-performing,poorly-performing,Q1,Q1,2730.82,2552.65,Q1,Q1,88,78,Q1,Q1,17,23,0.263690027,-0.13378254,0.272727273,0.012820513,0.294117647,-0.173913043,0.033722156,0.060240964,0.15,24.35835664,1,0.58041958,-10.26300699,-0.206293706,-0.020979021,1,1,1,3
342,956,5411,5411,77,63,well-performing,poorly-performing,Q1,Q1,2730.82,2810.61,Q1,Q1,88,90,Q1,Q1,17,24,0.263690027,-0.130686933,0.272727273,-0.255555556,0.294117647,-0.333333333,0.01439881,0.011235955,0.170731707,24.35835664,1,0.58041958,-2.57520979,-0.297202797,-0.052447552,1,1,1,3
342,984,5411,5411,77,160,well-performing,poorly-performing,Q1,Q1,2730.82,1970.88,Q1,Q1,88,96,Q1,Q1,17,21,0.263690027,-0.316280037,0.272727273,-0.302083333,0.294117647,0.047619048,0.161630899,0.043478261,0.105263158,24.35835664,1,0.58041958,-16.40367133,-0.744755245,-0.171328671,1,1,1,3
342,989,5411,5411,77,160,well-performing,poorly-performing,Q1,Q1,2730.82,2217.91,Q1,Q1,88,67,Q1,Q1,17,23,0.263690027,-0.108994504,0.272727273,-0.014925373,0.294117647,0,0.103644774,0.135483871,0.15,24.35835664,1,0.58041958,-5.593846154,-0.164335664,0.006993007,1,1,1,3
342,995,5411,5411,77,81,well-performing,poorly-performing,Q1,Q1,2730.82,2769.87,Q1,Q1,88,91,Q1,Q1,17,15,0.263690027,-0.209049522,0.272727273,0.043956044,0.294117647,-0.333333333,0.007099109,0.016759777,0.0625,24.35835664,1,0.58041958,-13.58741259,0.244755245,-0.038461538,1,1,1,3
342,1042,5411,5411,77,50,well-performing,poorly-performing,Q1,Q1,2730.82,3640.5,Q1,Q1,88,96,Q1,Q1,17,21,0.263690027,-0.228696608,0.272727273,-0.1875,0.294117647,-0.047619048,0.142777321,0.043478261,0.105263158,24.35835664,1,0.58041958,-6.542622378,-0.055944056,0.003496503,1,1,1,3
342,1074,5411,5411,77,63,well-performing,poorly-performing,Q1,Q1,2730.82,2676.6,Q1,Q1,88,97,Q1,Q1,17,17,0.263690027,-0.190155421,0.272727273,-0.082474227,0.294117647,-0.294117647,0.010026963,0.048648649,0,24.35835664,1,0.58041958,-3.877307692,-0.027972028,-0.020979021,1,1,1,3
342,1307,5411,5411,77,88,well-performing,poorly-performing,Q1,Q1,2730.82,1896.8,Q1,Q1,88,78,Q1,Q1,17,20,0.263690027,0.055804513,0.272727273,-0.128205128,0.294117647,0.05,0.180226553,0.060240964,0.081081081,24.35835664,1,0.58041958,2.597027972,-0.440559441,-0.353146853,1,1,1,3
342,1386,5411,5411,77,50,well-performing,poorly-performing,Q1,Q1,2730.82,3716.53,Q1,Q1,88,97,Q1,Q1,17,23,0.263690027,-0.024278023,0.272727273,0.020618557,0.294117647,-0.173913043,0.152886069,0.048648649,0.15,24.35835664,1,0.58041958,7.338496503,0.174825175,0.122377622,1,1,1,3
342,1448,5411,5411,77,160,well-performing,poorly-performing,Q1,Q1,2730.82,1821.63,Q1,Q1,88,92,Q1,Q1,17,22,0.263690027,-0.009392687,0.272727273,-0.02173913,0.294117647,-0.272727273,0.199714439,0.022222222,0.128205128,24.35835664,1,0.58041958,-5.709195804,-0.118881119,-0.045454545,1,1,1,3
342,1541,5411,5411,77,121,well-performing,poorly-performing,Q1,Q1,2730.82,3663.48,Q1,Q1,88,96,Q1,Q1,17,13,0.263690027,0.005011628,0.272727273,-0.291666667,0.294117647,0,0.14585803,0.043478261,0.133333333,24.35835664,1,0.58041958,0.014055944,-0.307692308,-0.146853147,1,1,1,3
342,1783,5411,5411,77,61,well-performing,poorly-performing,Q1,Q1,2730.82,2149.21,Q1,Q1,88,80,Q1,Q1,17,22,0.263690027,-0.099604041,0.272727273,-0.175,0.294117647,-0.090909091,0.119181644,0.047619048,0.128205128,24.35835664,1,0.58041958,-3.807027972,-0.251748252,-0.370629371,1,1,1,3
342,1832,5411,5411,77,160,well-performing,poorly-performing,Q1,Q1,2730.82,1661.58,Q1,Q1,88,66,Q1,Q1,17,26,0.263690027,0.090829211,0.272727273,0.090909091,0.294117647,-0.230769231,0.24342956,0.142857143,0.209302326,24.35835664,1,0.58041958,-1.713006993,0.111888112,-0.094405594,1,1,1,3
342,1842,5411,5411,77,86,well-performing,poorly-performing,Q1,Q1,2730.82,3216.87,Q1,Q1,88,72,Q1,Q1,17,24,0.263690027,-0.100383292,0.272727273,0.041666667,0.294117647,-0.166666667,0.081720803,0.1,0.170731707,24.35835664,1,0.58041958,6.115874126,0.423076923,0.006993007,1,1,1,3
342,1925,5411,5411,77,81,well-performing,poorly-performing,Q1,Q1,2730.82,2479.35,Q1,Q1,88,68,Q1,Q1,17,24,0.263690027,-0.216036461,0.272727273,0.014705882,0.294117647,0,0.04826522,0.128205128,0.170731707,24.35835664,1,0.58041958,-25.54541958,-0.381118881,-0.157342657,1,1,1,3
344,382,5541,5541,50,50,poorly-performing,well-performing,Q4,Q4,40092.32,30914.03,Q4,Q4,397,272,Q4,Q4,208,136,-0.49143402,0.160087184,-0.478589421,0.132352941,-0.389423077,-0.073529412,0.12926013,0.186846039,0.209302326,-641.7347902,-6.342657343,-4.657342657,257.1695105,1.839160839,0.562937063,1,1,1,3
344,399,5541,5541,50,4,poorly-performing,well-performing,Q4,Q4,40092.32,33182.59,Q4,Q4,397,479,Q4,Q4,208,236,-0.49143402,0.614911916,-0.478589421,0.425887265,-0.389423077,0.491525424,0.094298717,0.093607306,0.063063063,-641.7347902,-6.342657343,-4.657342657,673.9601748,6.881118881,5.090909091,1,1,1,3
344,408,5541,5541,50,121,poorly-performing,well-performing,Q4,Q4,40092.32,54710.81,Q4,Q4,397,471,Q4,Q4,208,223,-0.49143402,-0.085573217,-0.478589421,0.016985138,-0.389423077,-0.035874439,0.15419839,0.085253456,0.034802784,-641.7347902,-6.342657343,-4.657342657,-210.0290909,-0.055944056,0.534965035,1,1,1,3
344,456,5541,5541,50,160,poorly-performing,well-performing,Q4,Q4,40092.32,65681.68,Q4,Q4,397,544,Q4,Q4,208,111,-0.49143402,0.241539802,-0.478589421,0.176470588,-0.389423077,0.045045045,0.241924859,0.156216791,0.304075235,-641.7347902,-6.342657343,-4.657342657,481.0204196,3.244755245,0.797202797,1,1,1,3
344,476,5541,5541,50,121,poorly-performing,well-performing,Q4,Q4,40092.32,157187.9,Q4,Q4,397,1053,Q4,Q4,208,290,-0.49143402,-0.035124777,-0.478589421,0.010446344,-0.389423077,-0.037931034,0.593549521,0.452413793,0.164658635,-641.7347902,-6.342657343,-4.657342657,367.2601748,2.828671329,1.118881119,1,1,1,3
344,539,5541,5541,50,160,poorly-performing,well-performing,Q4,Q4,40092.32,36266.62,Q4,Q4,397,381,Q4,Q4,208,118,-0.49143402,0.109861079,-0.478589421,0.139107612,-0.389423077,-0.042372881,0.050101534,0.020565553,0.27607362,-641.7347902,-6.342657343,-4.657342657,130.0344406,1.842657343,0.328671329,1,1,1,3
344,839,5541,5541,50,63,poorly-performing,well-performing,Q4,Q4,40092.32,43897.92,Q4,Q4,397,566,Q4,Q4,208,214,-0.49143402,-0.003800408,-0.478589421,-0.053003534,-0.389423077,-0.046728972,0.045310026,0.17549325,0.014218009,-641.7347902,-6.342657343,-4.657342657,65.60870629,-0.986013986,-0.024475524,1,1,1,3
344,856,5541,5541,50,33,poorly-performing,well-performing,Q4,Q4,40092.32,134304.4,Q4,Q4,397,1337,Q4,Q4,208,327,-0.49143402,0.015237103,-0.478589421,0.013462977,-0.389423077,-0.027522936,0.540217041,0.542099193,0.222429907,-641.7347902,-6.342657343,-4.657342657,293.2907343,2.916083916,-0.048951049,1,1,1,3
344,900,5541,5541,50,88,poorly-performing,well-performing,Q4,Q4,40092.32,149894.35,Q4,Q4,397,608,Q4,Q4,208,150,-0.49143402,0.335657148,-0.478589421,0.434210526,-0.389423077,0.093333333,0.577945969,0.209950249,0.162011173,-641.7347902,-6.342657343,-4.657342657,2043.812622,8.587412587,2.192307692,1,1,1,3
344,952,5541,5541,50,2,poorly-performing,well-performing,Q4,Q4,40092.32,101620.87,Q4,Q4,397,927,Q4,Q4,208,226,-0.49143402,0.266645129,-0.478589421,0.24811219,-0.389423077,0.030973451,0.434176593,0.400302115,0.041474654,-641.7347902,-6.342657343,-4.657342657,350.9176573,3.195804196,0.248251748,1,1,1,3
344,1026,5541,5541,50,53,poorly-performing,well-performing,Q4,Q4,40092.32,34697.33,Q4,Q4,397,337,Q4,Q4,208,129,-0.49143402,0.068130314,-0.478589421,0.09495549,-0.389423077,-0.023255814,0.072135516,0.081743869,0.234421365,-641.7347902,-6.342657343,-4.657342657,34.97104895,1.104895105,-0.038461538,1,1,1,3
344,1027,5541,5541,50,33,poorly-performing,well-performing,Q4,Q4,40092.32,83828.16,Q4,Q4,397,627,Q4,Q4,208,184,-0.49143402,0.932236614,-0.478589421,0.93460925,-0.389423077,-0.032608696,0.352934721,0.224609375,0.06122449,-641.7347902,-6.342657343,-4.657342657,1744.568392,12.86013986,0.493006993,1,1,1,3
344,1029,5541,5541,50,17,poorly-performing,well-performing,Q4,Q4,40092.32,42142.19,Q4,Q4,397,458,Q4,Q4,208,210,-0.49143402,0.093389072,-0.478589421,-0.006550218,-0.389423077,-0.066666667,0.024927126,0.071345029,0.004784689,-641.7347902,-6.342657343,-4.657342657,105.1618881,-0.031468531,-0.003496503,1,1,1,3
344,1031,5541,5541,50,63,poorly-performing,well-performing,Q4,Q4,40092.32,41479.67,Q4,Q4,397,316,Q4,Q4,208,186,-0.49143402,-0.037416402,-0.478589421,0.123417722,-0.389423077,0.064516129,0.017007676,0.113604488,0.055837563,-641.7347902,-6.342657343,-4.657342657,20.91482517,1.241258741,1.339160839,1,1,1,3
344,1036,5541,5541,50,17,poorly-performing,well-performing,Q4,Q4,40092.32,39255.85,Q4,Q4,397,481,Q4,Q4,208,172,-0.49143402,0.105564139,-0.478589421,0.056133056,-0.389423077,-0.034883721,0.010541768,0.095671982,0.094736842,-641.7347902,-6.342657343,-4.657342657,170.2858392,1.059440559,-0.034965035,1,1,1,3
344,1046,5541,5541,50,63,poorly-performing,well-performing,Q4,Q4,40092.32,29265.19,Q4,Q4,397,383,Q4,Q4,208,159,-0.49143402,0.082588563,-0.478589421,0.070496084,-0.389423077,0.050314465,0.156106094,0.017948718,0.133514986,-641.7347902,-6.342657343,-4.657342657,68.3791958,0.451048951,0.678321678,1,1,1,3
344,1048,5541,5541,50,121,poorly-performing,well-performing,Q4,Q4,40092.32,62774.44,Q4,Q4,397,447,Q4,Q4,208,117,-0.49143402,0.051861235,-0.478589421,0.181208054,-0.389423077,0.042735043,0.220499994,0.059241706,0.28,-641.7347902,-6.342657343,-4.657342657,72.75622378,1.835664336,1.017482517,1,1,1,3
344,1076,5541,5541,50,115,poorly-performing,well-performing,Q4,Q4,40092.32,49601.61,Q4,Q4,397,479,Q4,Q4,208,116,-0.49143402,0.211017142,-0.478589421,0.432150313,-0.389423077,-0.025862069,0.106019326,0.093607306,0.283950617,-641.7347902,-6.342657343,-4.657342657,334.0447203,6.164335664,0.185314685,1,1,1,3
344,1142,5541,5541,50,2,poorly-performing,well-performing,Q4,Q4,40092.32,33787.07,Q4,Q4,397,298,Q4,Q4,208,133,-0.49143402,0.002350011,-0.478589421,0.060402685,-0.389423077,-0.060150376,0.085345182,0.142446043,0.219941349,-641.7347902,-6.342657343,-4.657342657,-15.3548951,0.58041958,0.06993007,1,1,1,3
344,1189,5541,5541,50,77,poorly-performing,well-performing,Q4,Q4,40092.32,36058.66,Q4,Q4,397,353,Q4,Q4,208,162,-0.49143402,0.151700035,-0.478589421,0.161473088,-0.389423077,0.037037037,0.052969246,0.058666667,0.124324324,-641.7347902,-6.342657343,-4.657342657,172.4254545,1.667832168,0.468531469,1,1,1,3
344,1532,5541,5541,50,63,poorly-performing,well-performing,Q4,Q4,40092.32,44100.98,Q4,Q4,397,330,Q4,Q4,208,134,-0.49143402,0.18161025,-0.478589421,0.342424242,-0.389423077,0.28358209,0.047612577,0.09215956,0.216374269,-641.7347902,-6.342657343,-4.657342657,192.5089161,3.15034965,1.604895105,1,1,1,3
344,1560,5541,5541,50,160,poorly-performing,well-performing,Q4,Q4,40092.32,27564.74,Q4,Q4,397,305,Q4,Q4,208,198,-0.49143402,-0.035511309,-0.478589421,-0.003278689,-0.389423077,-0.01010101,0.185162938,0.131054131,0.024630542,-641.7347902,-6.342657343,-4.657342657,-9.781958042,-0.136363636,0.227272727,1,1,1,3
344,1561,5541,5541,50,17,poorly-performing,well-performing,Q4,Q4,40092.32,39731.34,Q4,Q4,397,347,Q4,Q4,208,170,-0.49143402,-0.029084848,-0.478589421,0.037463977,-0.389423077,0.005882353,0.004522218,0.067204301,0.100529101,-641.7347902,-6.342657343,-4.657342657,-43.88979021,0.115384615,-0.038461538,1,1,1,3
344,1562,5541,5541,50,160,poorly-performing,well-performing,Q4,Q4,40092.32,50393.81,Q4,Q4,397,475,Q4,Q4,208,228,-0.49143402,0.005269695,-0.478589421,0.063157895,-0.389423077,-0.004385965,0.113846067,0.089449541,0.04587156,-641.7347902,-6.342657343,-4.657342657,100.5520979,1.895104895,0.923076923,1,1,1,3
